11/01/2017, 00/24/32, BTC,76,0.14,6400.81,LTC,2,0.26,55.571,ETH,32,0.15,304.443
11/01/2017, 00/25/02, BTC,33,0.19,6416.13,LTC,0,N/A,55.5114,ETH,17,0.14,304.247
11/01/2017, 00/25/33, BTC,48,0.16,6416.13,LTC,1,0.48,55.5114,ETH,18,0.02,304.247
11/01/2017, 00/26/04, BTC,63,0.19,6416.13,LTC,2,0.34,55.5114,ETH,21,0.23,304.247
11/01/2017, 00/26/34, BTC,57,0.11,6416.13,LTC,2,0,55.5114,ETH,51,0.13,304.247
11/01/2017, 00/27/06, BTC,52,0.19,6416.13,LTC,0,N/A,55.5114,ETH,26,0.11,304.247
11/01/2017, 00/27/37, BTC,70,0.14,6416.13,LTC,6,0,55.5114,ETH,28,0.09,304.247
11/01/2017, 00/28/07, BTC,81,0.3,6416.13,LTC,4,0.26,55.5114,ETH,26,0.21,304.247
11/01/2017, 00/28/37, BTC,85,0.1,6416.13,LTC,6,0.03,55.5114,ETH,65,0.12,304.247
11/01/2017, 00/29/09, BTC,39,0.19,6416.13,LTC,1,0,55.5114,ETH,26,0.2,304.247
11/01/2017, 00/29/39, BTC,85,0.16,6416.13,LTC,5,0.11,55.5114,ETH,44,0.28,304.247
11/01/2017, 00/30/09, BTC,109,0.12,6416.13,LTC,9,0.26,55.5114,ETH,36,0.2,304.247
11/01/2017, 00/30/39, BTC,100,0.11,6416.13,LTC,2,0.58,55.5114,ETH,29,0.15,304.247
11/01/2017, 00/31/09, BTC,73,0.14,6418.8,LTC,4,0.42,55.5921,ETH,29,0.07,304.001
11/01/2017, 00/31/40, BTC,72,0.19,6418.8,LTC,6,0.17,55.5921,ETH,36,0.12,304.001
11/01/2017, 00/32/10, BTC,57,0.15,6418.8,LTC,3,0.42,55.5921,ETH,23,-0.02,304.001
11/01/2017, 00/32/40, BTC,78,0.08,6418.8,LTC,4,0.52,55.5921,ETH,23,0.19,304.001
11/01/2017, 00/33/10, BTC,51,0.18,6418.8,LTC,6,0.41,55.5921,ETH,13,0.14,304.001
11/01/2017, 00/33/41, BTC,47,0.16,6418.8,LTC,2,-0.1,55.5921,ETH,30,0.24,304.001
11/01/2017, 00/34/12, BTC,57,0.12,6418.8,LTC,1,0.59,55.5921,ETH,15,0.17,304.001
11/01/2017, 00/34/42, BTC,65,0.12,6418.8,LTC,3,0.36,55.5921,ETH,14,0.18,304.001
11/01/2017, 00/35/13, BTC,47,0.11,6407.66,LTC,4,0,55.5637,ETH,16,0.1,303.856
11/01/2017, 00/35/44, BTC,52,0.06,6407.66,LTC,0,N/A,55.5637,ETH,15,0.24,303.856
11/01/2017, 00/36/14, BTC,68,0.12,6407.66,LTC,3,0.26,55.5637,ETH,38,0.18,303.856
11/01/2017, 00/36/44, BTC,56,0.15,6407.66,LTC,2,0.29,55.5637,ETH,13,0.31,303.856
11/01/2017, 00/37/14, BTC,54,0.13,6407.66,LTC,1,0.86,55.5637,ETH,32,0.33,303.856
11/01/2017, 00/37/44, BTC,60,0.1,6407.66,LTC,1,0,55.5637,ETH,24,0.28,303.856
11/01/2017, 00/38/15, BTC,35,0.16,6407.66,LTC,0,N/A,55.5637,ETH,17,0.14,303.856
11/01/2017, 00/38/45, BTC,60,0.16,6407.66,LTC,3,0.15,55.5637,ETH,30,0.16,303.856
11/01/2017, 00/39/15, BTC,49,0.13,6407.66,LTC,2,0.04,55.6014,ETH,20,0.19,303.856
11/01/2017, 00/39/45, BTC,59,0.11,6407.66,LTC,3,0.12,55.6014,ETH,23,0.24,303.856
11/01/2017, 00/40/16, BTC,58,0.13,6407.66,LTC,4,0.12,55.6014,ETH,28,0.14,303.856
11/01/2017, 00/40/46, BTC,47,0.21,6407.66,LTC,3,0.06,55.6014,ETH,18,0.03,303.856
11/01/2017, 00/41/17, BTC,53,0.18,6417.1,LTC,7,0.22,55.6014,ETH,35,0.19,304.133
11/01/2017, 00/41/50, BTC,40,0.15,6417.1,LTC,1,-0.29,55.6014,ETH,15,0.06,304.133
11/01/2017, 00/42/20, BTC,36,0.15,6417.1,LTC,1,0,55.6014,ETH,15,0.17,304.133
11/01/2017, 00/42/50, BTC,46,0.09,6417.1,LTC,1,0.08,55.6014,ETH,35,0.19,304.133
11/01/2017, 00/43/21, BTC,46,0.15,6417.1,LTC,5,0.18,55.6014,ETH,18,0.19,304.133
11/01/2017, 00/43/51, BTC,44,0.16,6417.1,LTC,7,0.05,55.6014,ETH,36,0.24,304.133
11/01/2017, 00/44/22, BTC,47,0.13,6417.1,LTC,2,0.08,55.6014,ETH,19,0.14,304.133
11/01/2017, 00/44/52, BTC,44,0.16,6417.1,LTC,2,0.21,55.6014,ETH,25,0.26,304.133
11/01/2017, 00/45/23, BTC,52,0.08,6408.93,LTC,5,0.06,55.6412,ETH,25,0.11,304.155
11/01/2017, 00/45/53, BTC,54,0.17,6408.93,LTC,1,0,55.6412,ETH,10,0.17,304.155
11/01/2017, 00/46/23, BTC,58,0.16,6408.93,LTC,3,0.15,55.6412,ETH,38,0.16,304.155
11/01/2017, 00/46/54, BTC,42,0.04,6408.93,LTC,2,0,55.6412,ETH,20,0.27,304.155
11/01/2017, 00/47/24, BTC,76,0.13,6408.93,LTC,4,0.28,55.6412,ETH,24,0.32,304.155
11/01/2017, 00/47/55, BTC,50,0.1,6408.93,LTC,3,0.36,55.6412,ETH,27,0.23,304.155
11/01/2017, 00/48/26, BTC,58,0.15,6408.93,LTC,1,0.37,55.6412,ETH,17,0.04,304.155
11/01/2017, 00/48/57, BTC,41,0.19,6408.93,LTC,2,0.22,55.6412,ETH,27,0.27,304.155
11/01/2017, 00/49/28, BTC,47,0.07,6414.25,LTC,0,N/A,55.63,ETH,23,0.07,304.04
11/01/2017, 00/49/58, BTC,34,0.08,6414.25,LTC,2,0.12,55.63,ETH,24,0.26,304.04
11/01/2017, 00/50/28, BTC,64,0.1,6414.25,LTC,2,0.08,55.63,ETH,23,0.12,304.04
11/01/2017, 00/51/00, BTC,76,0.1,6414.25,LTC,0,N/A,55.63,ETH,23,0.21,304.04
11/01/2017, 00/51/30, BTC,86,0.1,6414.25,LTC,2,-0.15,55.63,ETH,21,0.28,304.04
11/01/2017, 00/52/00, BTC,86,0.11,6414.25,LTC,3,-0.08,55.63,ETH,37,0.21,304.04
11/01/2017, 00/52/30, BTC,76,0.09,6414.25,LTC,9,0.1,55.63,ETH,27,0.18,304.04
11/01/2017, 00/53/00, BTC,56,0.21,6414.25,LTC,0,N/A,55.63,ETH,7,0.4,304.04
11/01/2017, 00/53/30, BTC,57,0.09,6414.25,LTC,3,-0.02,55.63,ETH,51,0.09,304.04
11/01/2017, 00/54/01, BTC,36,0.1,6414.25,LTC,5,0.14,55.63,ETH,24,0.13,304.04
11/01/2017, 00/54/31, BTC,48,0.12,6414.25,LTC,4,0.16,55.63,ETH,10,0.15,304.04
11/01/2017, 00/55/02, BTC,30,0.15,6414.25,LTC,1,0.69,55.63,ETH,5,0.03,304.04
11/01/2017, 00/55/32, BTC,54,0.12,6430.36,LTC,3,0.1,55.6769,ETH,9,0.26,303.904
11/01/2017, 00/56/02, BTC,66,0.14,6430.36,LTC,1,0,55.6769,ETH,24,0.09,303.904
11/01/2017, 00/56/32, BTC,61,0.12,6430.36,LTC,6,0.23,55.6769,ETH,33,0.16,303.904
11/01/2017, 00/57/03, BTC,49,0.17,6430.36,LTC,5,-0.03,55.6769,ETH,29,0.04,303.904
11/01/2017, 00/57/34, BTC,64,0.11,6430.36,LTC,1,0,55.6769,ETH,13,0.33,303.904
11/01/2017, 00/58/04, BTC,53,0.07,6430.36,LTC,3,0.15,55.6769,ETH,23,0.18,303.904
11/01/2017, 00/58/35, BTC,69,0.14,6430.36,LTC,2,0.43,55.6769,ETH,30,0.17,303.904
11/01/2017, 00/59/05, BTC,59,0.15,6430.36,LTC,1,0.15,55.6769,ETH,29,0.1,303.904
11/01/2017, 00/59/36, BTC,88,0.05,6430.36,LTC,1,0,55.6769,ETH,33,0.11,303.904
11/01/2017, 01/00/06, BTC,127,0.07,6408.23,LTC,6,0.18,55.6835,ETH,17,0.13,304.105
11/01/2017, 01/00/36, BTC,153,0.13,6408.23,LTC,16,0.12,55.6835,ETH,49,0.14,304.105
11/01/2017, 01/01/07, BTC,105,0.13,6408.23,LTC,12,0,55.6835,ETH,23,-0.02,304.105
11/01/2017, 01/01/39, BTC,79,0.14,6408.23,LTC,8,0.36,55.6835,ETH,27,0.18,304.105
11/01/2017, 01/02/09, BTC,77,0.06,6408.23,LTC,5,0,55.6835,ETH,36,0.14,304.105
11/01/2017, 01/02/40, BTC,64,0.11,6408.23,LTC,5,0.14,55.6835,ETH,30,0.11,304.105
11/01/2017, 01/03/10, BTC,57,0.1,6408.23,LTC,0,N/A,55.6835,ETH,20,0.03,304.105
11/01/2017, 01/03/41, BTC,76,0.09,6408.23,LTC,3,0,55.6835,ETH,39,0.02,304.105
11/01/2017, 01/04/12, BTC,74,0.07,6408.23,LTC,3,0.22,55.6835,ETH,22,0.02,304.105
11/01/2017, 01/04/42, BTC,71,0.04,6408.23,LTC,4,0.1,55.6835,ETH,20,0.13,304.105
11/01/2017, 01/05/12, BTC,41,0.18,6408.23,LTC,3,0.26,55.6835,ETH,43,0.08,304.105
11/01/2017, 01/05/42, BTC,68,0.14,6408.23,LTC,1,0.49,55.6835,ETH,50,0.08,304.105
11/01/2017, 01/06/12, BTC,37,0.18,6420.05,LTC,3,0.28,55.6378,ETH,17,0.07,303.921
11/01/2017, 01/06/43, BTC,59,0.16,6420.05,LTC,1,0,55.6378,ETH,42,0.12,303.921
11/01/2017, 01/07/13, BTC,44,0.09,6420.05,LTC,2,0.33,55.6378,ETH,15,0.11,303.921
11/01/2017, 01/07/46, BTC,57,-0.06,6420.05,LTC,0,N/A,55.6378,ETH,14,0.15,303.921
11/01/2017, 01/08/17, BTC,26,0.14,6420.05,LTC,2,0.04,55.6378,ETH,13,0.13,303.921
11/01/2017, 01/08/47, BTC,58,0.09,6420.05,LTC,3,0.26,55.6378,ETH,27,0.14,303.921
11/01/2017, 01/09/17, BTC,53,0.12,6420.05,LTC,5,0.06,55.6378,ETH,25,0.09,303.921
11/01/2017, 01/09/49, BTC,64,0.06,6420.05,LTC,1,0.15,55.6378,ETH,30,0.07,303.921
11/01/2017, 01/10/19, BTC,79,0.14,6430.92,LTC,6,0.06,55.6955,ETH,48,0.07,304.261
11/01/2017, 01/10/49, BTC,53,0.16,6430.92,LTC,2,0.23,55.6955,ETH,8,0.23,304.261
11/01/2017, 01/11/19, BTC,64,0.15,6430.92,LTC,2,0.37,55.6955,ETH,18,0.26,304.261
11/01/2017, 01/11/49, BTC,71,0.18,6430.92,LTC,2,0,55.6955,ETH,16,0.09,304.261
11/01/2017, 01/12/20, BTC,52,0.16,6430.92,LTC,1,0.86,55.6955,ETH,32,0.06,304.261
11/01/2017, 01/12/51, BTC,66,0.16,6430.92,LTC,4,0.03,55.6955,ETH,16,0.12,304.261
11/01/2017, 01/13/21, BTC,97,0.18,6430.92,LTC,4,0.05,55.6955,ETH,16,0.15,304.261
11/01/2017, 01/13/51, BTC,56,0.15,6430.92,LTC,4,0.38,55.6955,ETH,18,0.1,304.261
11/01/2017, 01/14/22, BTC,65,0.04,6430.92,LTC,4,0.19,55.6955,ETH,21,0.3,304.261
11/01/2017, 01/14/52, BTC,51,0.05,6430.92,LTC,0,N/A,55.6955,ETH,40,0.28,304.261
11/01/2017, 01/15/22, BTC,78,0.18,6430.92,LTC,0,N/A,55.6955,ETH,36,0.24,304.261
11/01/2017, 01/15/52, BTC,62,0.04,6430.92,LTC,5,0.23,55.6955,ETH,38,0.19,304.261
11/01/2017, 01/16/23, BTC,55,0.11,6436.85,LTC,3,0.66,55.71,ETH,52,0.2,304.377
11/01/2017, 01/16/54, BTC,49,0.26,6436.85,LTC,2,-0.03,55.71,ETH,24,0.38,304.377
11/01/2017, 01/17/24, BTC,71,0.16,6436.85,LTC,5,0.17,55.71,ETH,42,0.22,304.377
11/01/2017, 01/17/54, BTC,66,0.1,6436.85,LTC,2,0.59,55.71,ETH,43,0.29,304.377
11/01/2017, 01/18/25, BTC,47,0.13,6436.85,LTC,4,0.11,55.71,ETH,36,0.09,304.377
11/01/2017, 01/18/57, BTC,43,0.21,6436.85,LTC,3,0.53,55.71,ETH,24,0.13,304.377
